ASV_ID,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV470,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_stromaticum
ASV1931,Eukaryota,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_alpina
ASV2235,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Paecilomyces,Paecilomyces_penicillatus
ASV1742,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_victoriae
ASV2014,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_synnematum
ASV1402,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,unclassified_o__Tubeufiales,unclassified_o__Tubeufiales,unclassified_o__Tubeufiales
ASV821,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV17,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis_sp
ASV2259,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia_craniiformis
ASV2242,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Dendryphion,Dendryphion_europaeum
ASV2188,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_penicillioides
ASV2506,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_sp
ASV2820,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_diaphanus
ASV77,Eukaryota,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unclassified_f__Spizellomycetaceae,Spizellomycetaceae_sp
ASV1011,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_anemochoreius
ASV1158,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1633,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Meyerozyma,unclassified_g__Meyerozyma
ASV2359,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_murorum
ASV1663,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_kubickae
ASV475,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV1465,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp
ASV817,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV618,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora_sp
ASV2170,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_sp
ASV542,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium_sp
ASV1092,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida_parapsilosis
ASV1712,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sphaerosporum
ASV1935,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1964,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_chrysocreas
ASV1287,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Arnium,Arnium_sp
ASV1842,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,Microdochium_bolleyi
ASV1968,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meripilaceae,Physisporinus,Physisporinus_sp
ASV141,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_dimennae
ASV1173,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,unclassified_g__Neosetophoma
ASV2796,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_episcopalis
ASV257,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Spegazzinia,Spegazzinia_sp
ASV2606,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unclassified_f__Lasiosphaeriaceae,unclassified_f__Lasiosphaeriaceae
ASV1044,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zygopleurage,Zygopleurage_zygospora
ASV1754,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Echria,Echria_sp
ASV1252,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1801,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,Kurtzmanomyces_sp
ASV1718,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium_sp
ASV2324,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Trichomerium,Trichomerium_deniquelatum
ASV1120,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium_fungicola
ASV2717,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida_thasaenensis
ASV2792,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,unclassified_f__Thelephoraceae,unclassified_f__Thelephoraceae
ASV44,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Papulaspora,Papulaspora_nishigaharana
ASV1563,Eukaryota,Fungi,Ascomycota,Sordariomycetes,unclassified_c__Sordariomycetes,unclassified_c__Sordariomycetes,unclassified_c__Sordariomycetes,unclassified_c__Sordariomycetes
ASV1700,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,Phialocephala_victorinii
ASV1361,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_sp
ASV1242,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_disseminatus
ASV1196,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV669,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Remersonia,Remersonia_sp
ASV395,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2205,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1889,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Sampaiozyma,Sampaiozyma_ingeniosa
ASV180,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV772,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Tyromyces,Tyromyces_formosanus
ASV1262,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus_cucumeris
ASV292,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Slooffia,Slooffia_cresolica
ASV1922,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV538,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2112,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Dokmaia,Dokmaia_sp
ASV2249,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,unclassified_f__Exidiaceae,unclassified_f__Exidiaceae
ASV1833,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_fuscus
ASV805,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unclassified_o__Hypocreales,unclassified_o__Hypocreales,unclassified_o__Hypocreales
ASV246,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_luteola
ASV55,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV385,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_oxalicum
ASV552,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2022,Eukaryota,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS08,unclassified_o__GS08,unclassified_o__GS08,GS08_sp
ASV388,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unclassified_f__Phaeosphaeriaceae,unclassified_f__Phaeosphaeriaceae
ASV2412,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV2266,Eukaryota,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_mume
ASV1586,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocarpon,Cylindrocarpon_sp
ASV2063,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1823,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1159,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,Itersonilia_perplexans
ASV841,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV78,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_intricans
ASV1856,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Cephalothecaceae,Phialemonium,Phialemonium_dimorphosporum
ASV2121,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV444,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Trichothecium,unclassified_g__Trichothecium
ASV1963,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_carneum
ASV635,Eukaryota,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unclassified_f__Spizellomycetaceae,Spizellomycetaceae_sp
ASV2577,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_laciniata
ASV2133,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unclassified_g__Aspergillus
ASV2248,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1112,Eukaryota,Fungi,Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,Rozellomycota_sp
ASV2106,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Kwoniella,Kwoniella_shandongensis
ASV2553,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2483,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV369,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_coprosmae
ASV2397,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Diaporthales,unclassified_o__Diaporthales,unclassified_o__Diaporthales,unclassified_o__Diaporthales
ASV532,Eukaryota,Fungi,Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota
ASV2463,Eukaryota,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_elongatula
ASV1944,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_penicillioides
ASV1558,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium_sp
ASV477,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum_radiatum
ASV2710,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2185,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_sp
ASV1264,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus_deciduus
ASV1303,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,Blastobotrys_malaysiensis
ASV2478,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma_macrostomum
ASV1100,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV702,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,unclassified_g__Cutaneotrichosporon
ASV2326,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,unclassified_f__Mycosphaerellaceae,unclassified_f__Mycosphaerellaceae
ASV1339,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiobolopsis,Ophiobolopsis_italica
ASV9,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unclassified_g__Talaromyces
ASV465,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia_sp
ASV2306,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Gerronema,Gerronema_keralense
ASV706,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_sulcatotuberculosa
ASV991,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV383,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_sp
ASV671,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,unclassified_o__Xylariales,unclassified_o__Xylariales,unclassified_o__Xylariales
ASV1341,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2161,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,unclassified_g__Coniochaeta
ASV496,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Phomopsis,Phomopsis_diachenii
ASV218,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV443,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Rodentomyces,Rodentomyces_sp
ASV1478,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium_minuta
ASV1807,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,unclassified_f__Gigasporaceae,Gigasporaceae_sp
ASV2639,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1441,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Dissoconiaceae,Dissoconium,Dissoconium_sp
ASV555,Eukaryota,Fungi,Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,Rozellomycota_sp
ASV355,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_phaffii
ASV1815,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV261,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1916,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV334,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Engyodontium,Engyodontium_sp
ASV415,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe_crobula
ASV724,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_antipus
ASV2157,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unclassified_o__Glomerales,unclassified_o__Glomerales,unclassified_o__Glomerales
ASV377,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_intricans
ASV1628,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_subrosea
ASV30,Eukaryota,Fungi,Ascomycota,Dothideomycetes,unclassified_c__Dothideomycetes,unclassified_c__Dothideomycetes,unclassified_c__Dothideomycetes,unclassified_c__Dothideomycetes
ASV2045,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_undatum
ASV1315,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Dissoconiaceae,Dissoconium,Dissoconium_sp
ASV1913,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,Genolevuria_sp
ASV845,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV944,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,unclassified_g__Paraphoma
ASV74,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus_sp
ASV2782,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_plautus
ASV761,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1991,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Spegazzinia,Spegazzinia_sp
ASV1386,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,unclassified_c__Tremellomycetes,unclassified_c__Tremellomycetes,unclassified_c__Tremellomycetes,unclassified_c__Tremellomycetes
ASV2613,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_sphaerospermum
ASV1079,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unclassified_f__Ceratobasidiaceae,unclassified_f__Ceratobasidiaceae
ASV482,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,unclassified_f__Aspergillaceae,unclassified_f__Aspergillaceae
ASV1480,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2409,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_victoriae
ASV316,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV2586,Eukaryota,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unclassified_f__Spizellomycetaceae,Spizellomycetaceae_sp
ASV449,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_bicornis
ASV1026,Eukaryota,Fungi,Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,Rozellomycota_sp
ASV4,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_aeria
ASV1584,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,Lecythophora_sp
ASV2368,Eukaryota,Fungi,Ascomycota,unclassified_p__Ascomycota,unclassified_p__Ascomycota,unclassified_p__Ascomycota,unclassified_p__Ascomycota,unclassified_p__Ascomycota
ASV1652,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV397,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,unclassified_g__Bipolaris
ASV1059,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV203,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,unclassified_f__Cyphellophoraceae,Cyphellophoraceae_sp
ASV988,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unclassified_g__Trichoderma
ASV631,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma_macrostomum
